"codigo","cartorio","serventia","municipio_id","cartorio_censo_id"
7371,"CARTÓRIO DO SEGUNDO OFICIO DA COMARCA DE BARRO DURO","079228",2201408,7371
7372,"CARTÓRIO DO 2º OFICIO","078741",2201507,7372
7373,"CARTÓRIO DO SEGUNDO OFICIO","079210",2201606,7373
7374,"CARTÓRIO UNICO DO REGISTRO CIVIL","079434",2202208,7374
7375,"NEIDIVAN AMORIM DOS SANTOS","079541",2202307,7375
7376,"CARTÓRIO DO 2º OFICIO","078568",2202703,7376
7377,"CARTÓRIO DO 2º OFICIO","078626",2202802,7377
7378,"CARTÓRIO DO 3º OFICIO","078949",2202901,7378
7379,"CARTÓRIO DO REGISTRO CIVIL","079129",2203008,7379
7380,"CARTÓRIO DO 2º OFICIO","078584",2203206,7380
7381,"CARTÓRIO DO 2º OFICIO","078709",2203602,7381
7382,"1º CARTÓRIO DE REGISTRO DE IMOVEIS","140756",2203701,7382
7383,"1º CARTÓRIO DO REGISTRO CIVIL","077792",2203909,7383
7384,"2º CARTÓRIO DO REGISTRO CIVIL","077826",2203909,7384
7385,"CARTOTIO DO 2º OFICIO","079509",2204006,7385
7386,"CARTÓRIO OFICIALIZADO DO 2º OFICIO","079368",2204303,7386
7387,"CARTÓRIO DO 2º OFICIO","078725",2204501,7387
7388,"CARTÓRIO DO 2 OFICIO","078501",2204709,7388
7389,"CARTÓRIO DO 2º OFICIO","078733",2204808,7389
7390,"CARTÓRIO UNICO DO REGISTRO GERAL","079442",2204907,7390
7391,"CARTÓRIO DO 2º OFICIO REGISTRO CIVIL DE PESSOAS NATURAIS","078915",2205003,7391
7392,"CARTÓRIO DO 2º OFICIO DE ITAUEIRA","078840",2205102,7392
7393,"CARTÓRIO DO 2º OFICIO","078600",2205409,7393
7394,"CARTÓRIO OFICIAL DO 3º OFICIO","079343",2205508,7394
7395,"CARTÓRIO DO 2º OFICIO","078774",2205706,7395
7396,"CARTÓRIO DO 2° OFICIO","078543",2205805,7396
7397,"CARTÓRIO DO 3° OFICIO","078923",2205805,7397
7398,"CARTÓRIO DO 2º OFICIO","078675",2206001,7398
7399,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","027011",5220264,7399
7400,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO DE NOTAS","025866",5220504,7400
7401,"CARTÓRIO REG. CIV. PES. NAT. E TABELIONATO DE NOTAS","027466",5221700,7401
7402,"CARTÓRIO DE REGISTRO CIVIL E DAS PESSOAS NATURAIS","025759",5221809,7402
7403,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","027029",5222005,7403
7404,"SERVENTIA EXTRAJUDICIAL DE 2º OFICIO DE BALSAS","150151",2101400,7404
7405,"CARTÓRIO DO 2º. OFICIO EXTRAJUDICIAL","030411",2101707,7405
7406,"CARTÓRIO DO 2º OFICIO DE BEQUIMAO/MA","030304",2101905,7406
7407,"CARTÓRIO EXTRA JUDICIAL -014","030072",2101905,7407
7408,"SERVENTIA EXTRAJUDICIAL DO 2º OFICIO","031609",2102606,7408
7409,"CARTÓRIO DE NOTAS E REGISTRO CIVIL","029991",2103208,7409
7410,"SERVENTIA EXTRAJUDICIAL","149583",2104073,7410
7411,"SERVENTIA EXTRAJUDICIAL","031146",2104677,7411
7412,"CARTÓRIO EXTRAJUDICIAL DO 2º OFICIO","030635",2108306,7412
7413,"SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO","149120",2109452,7413
7414,"1ª SERVERTIA EXTRAJUDICIAL DE SAO BERNARDO","029603",2110609,7414
7415,"2ª SERVENTIA EXTRAJUDICIAL DE SAO BERNARDO-MA","029728",2110609,7415
7416,"SERVENTIA EXTRAJUDICIAL DO 2º OFICIO","031567",2111003,7416
7417,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO DE IBATIBA","022475",3202454,7417
7418,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO DE ITAMIRA","148486",3203601,7418
7419,"CARTÓRIO XAVIER NUNES","023903",3204203,7419
7420,"CARTÓRIO DO REGISTRO CIVIL DA SEDE DA COMARCA DE VENDA NOVA DO IMIGRANTE/ES (CARTÓRIO BELING)","152934",3205069,7420
7421,"CARTÓRIO DO 1º OFICIO DE NOTAS","147934",5200209,7421
7422,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","025452",5200308,7422
7423,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDICAO DE TUTELA","028969",5201454,7423
7424,"REGISTRO CIVIL DAS PESSOAS NATURAIS","028019",5203302,7424
7425,"CARTÓRIO REGISTRO CIVIL E PESSOAS NATURAIS","027532",5203500,7425
7426,"CARTÓRIO DE REGISTRO CIVIL DE PESSOAS NATURAIS E INT. E TUT.","153833",5204409,7426
7427,"CARTÓRIO DE REGISTRO CIVIL E PESSOAS NATURAIS","025775",5204904,7427
7428,"2º REGISTRO CIVIL E TABELIONATO DE NOTAS","024927",5208707,7428
7429,"CARTÓRIO DO REGIKSTRO CIVIL DE PESSOAS NATURAIS E TABELIONATO DE NOTAS","026989",5209804,7429
7430,"SERVENTIA EXTRAJUDICIAL DE REGISTRO CIVIL DO 2º OFICIO","031393",2112407,7430
7431,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE ALBERTINA","050682",3101409,7431
7432,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE PIRACAIBA","146191",3103504,7432
7433,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DO DISTRITO DE COCAIS","051441",3105400,7433
7434,"OFICIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS DE CARMO DO CAJURU","051011",3114204,7434
7435,"CARTÓRIO DE REGISTRO CIVIL E NOTAS DISTRITO DE ARACATI COMARCA DE CATAGUASES","037648",3115300,7435
7436,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS","051706",3117405,7436
7437,"REGISTRO CIVIL DAS PESSOAS NATURAIS","055830",3117876,7437
7438,"OFICIO DO REGISTRO CIVIL COM ATRIBUICAO NOTARIAL DE CONCEICAO DE TRONQUEIRAS","149401",3119203,7438
7439,"OFICIO DO REGISTRO CIVIL COM ATRIBUICAO NOTARIAL DE DESTERRO DE MELO","036327",3121506,7439
7440,"REGISTRO CIVIL COM ATRIBUICAO NOTARIAL DE SAO MATEUS DE MINAS","149369",3110509,7440
7441,"REGISTRO CIVIL COM ATRIBUICAO NOTARIAL DE PONTE SEGURA","149377",3110608,7441
7442,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE CARAI","053199",3113008,7442
7443,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE MARAMBAINHA","037655",3113008,7443
7444,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE PONTO DO MARAMBAIA","042879",3113008,7444
7445,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE PADRE VIEGAS","053793",3140001,7445
7446,"CARTÓRIO DE REGISTRO CIVIL E NOTAS DE MARLIERIA","037440",3140308,7446
7447,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE RODEADOR","149385",3142502,7447
7448,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE ROSEIRAL","042572",3144003,7448
7449,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS","130773",3144102,7449
7450,"OFICIO DO REGISTRO CIVIL DE ANTONIO PEREIRA - MG","031880",3146107,7450
7451,"OFICIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E DE NOTAS DE POCOES DE PAINEIRAS","146175",3146404,7451
7452,"CARTÓRIO DE NOTAS E REGISTRO CIVIL","034058",3151701,7452
7453,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS","052662",3124500,7453
7454,"OFICIO DO REGISTRO CIVIL DE GUARARA COM ATRIBUICAO DE NOTAS","152645",3128501,7454
7455,"REGISTRO CIVIL DAS PESSOAS NATURAIS","055764",3129608,7455
7456,"00070990901-60","146795",3134707,7456
7457,"CARTÓRIO DO REGISTRO CIVIL E NOTAS","042796",3135001,7457
7458,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS","051656",3136520,7458
7459,"REGISTRO CIVIL E NOTAS SERVENTIA DE LAGAMAR","056747",3137106,7459
7460,"CARTÓRIO DO REGISTRO CIVIL DE PESSOAS NATURAIS","042614",3152808,7460
7461,"REGISTRO CIVIL DAS PESSOAS NATURAIS COM ATRIBUICAO NOTARIAL DE PATRIMONIO","034348",3152808,7461
7462,"OFICIO DO REGISTRO CIVIL E TABELIONATO DE NOTAS DE FERREIROPOLIS","042333",3157005,7462
7463,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS DO DISTRITO DE CATURAMA","008979",2907558,7463
7464,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008912",2908804,7464
7465,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS","006080",2910107,7465
7466,"LUCINEIDE SANTANA ARAUJO VILAS BOAS","011379",2910206,7466
7467,"REGISTRO CIVIL DO DISTRITO DE ELISIO MEDRADO","012849",2910305,7467
7468,"REGISTRO CIVIL DO DISTRITO DE MONTE CRUZEIRO","012856",2910305,7468
7469,"REG. CIVIL C/ FUNC NOTARIAIS - JAIBA","133272",2910800,7469
7470,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ MARIA QUITERIA","140251",2910800,7470
7471,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ TANQUINHO","140491",2910800,7471
7472,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ TIQUARUCU","140129",2910800,7472
7473,"REG. CIVIL C/ FUNCAO NOTARIAIS - CERAIMA","136580",2911709,7473
7474,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ SANTA CRUZ DA VITORIA","140103",2912103,7474
7475,"REG. CIVIL C/ FUNCOES NOTARIAIS - IBIPEBA/BA","134270",2912400,7475
7476,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS C/FUNC.NOTORIAIS","009621",2913200,7476
7477,"CARTÓRIO DE REGISTRO CIVIL  C/ FUNCOES NOTARIAIS DO DISTRITO JUDICIARIO DE IGRAPIUNA COMARCA DE CAMAMU","005959",2913457,7477
7478,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012419",2913804,7478
7479,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012450",2913804,7479
7480,"CARTÓRIO DE REGISTRO CIVIL C/FUNCOES NOTARIAS","005975",2914109,7480
7481,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS DISTRITO SEDE DE IPUPIARA-COMARCA DE BROTAS DE MACAUBAS","008953",2914109,7481
7482,"CARTÓRIO DO REGISTRO CIVIL C/ FUNCOES NOTARIAIS","008631",2914208,7482
7483,"REGISTRO CIVIL C/ FUNCOES NOTARIAIS","133546",2915601,7483
7484,"REGISTRO CIVIL DAS PESSOAS NATURAIS","131581",2915700,7484
7485,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009647",2916005,7485
7486,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS DO DISTRITO JUDICIARIO DE ITAPE","144303",2916203,7486
7487,"CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE ITAPE","007229",2916203,7487
7488,"ITUACU - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE CARAIBUNA","143651",2917201,7488
7489,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAS","009035",2917359,7489
7490,"JACOBINA - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE ITAITU","144345",2917508,7490
7491,"CARTÓRIO DE REGISTRO CIVIL DE JANDAIRA","006957",2917904,7491
7492,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012187",2918605,7492
7493,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012294",2918605,7493
7494,"CARTÓRIO DE RESGITRO CIVIL COM FUNCOES NOTARIAIS","008268",2933059,7494
7495,"CARTÓRIO DO REGISTRO CIVIL C/FUNCOES NOTARIAIS","008680",2933158,7495
7496,"REGISTRO CIVIL C/FUN NOTARIAIS","011825",2933174,7496
7497,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS","006106",2933406,7497
7498,"CART. DE NOTAS DE REG PUBLICO - CART. LOPES ROCHA","145821",2300150,7498
7499,"CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE PARIPUEIRA","135483",2302206,7499
7500,"CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE SERRA DO FELIX","153791",2302206,7500
7501,"CART.LOURENCO OFICIO NOTAS E REGISTROS","015875",2303659,7501
7502,"CARTÓRIO NERI VASCONCELOS-REGISTRO CIVIL DO DISTRITO DE UBAUNA","000406",2304004,7502
7503,"CARTÓRIO TELLES MASCRENHAS","145805",2304004,7503
7504,"CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE SAO JOSE","136333",2313005,7504
7505,"CARTÓRIO DO REG. CIVIL DO DISTRITO DE MARRECAS","146605",2313302,7505
7506,"CARTÓRIO DO 1O. OFICIO-REG. CIVIL - CART. DE TRAIR","146258",2313500,7506
7507,"CARTÓRIO DE REGISTRO CIVIL E NOTAS VILA SANTO ANTONIO","022210",3200904,7507
7508,"CARTÓRIO BEZERRA","016287",2305506,7508
7509,"CARTÓRIO DE PRIMEIRO OFICIO -ALVES DA SILVA","018077",2305506,7509
7510,"CARTÓRIO DO 1º OFICIO REG. CIVIL","145516",2306306,7510
7511,"CARTÓRIO DE REGISTRO CIVIL DE ALMOFALA","148056",2306553,7511
7512,"CARTÓRIO DO REGISTRO CIVIL DO DISTRITO DE TANQUES","146423",2307700,7512
7513,"CARTÓRIO 1º OFICIO","015941",2310803,7513
7514,"REG DE IMOVEIS, TAB 1 DE NOTAS, OF DE REG DE CONTR MARIT, REG DE TIT E DOC E C DAS PESSOAS JURIDICAS","027995",5210802,7514
7515,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS DE ITAUCU","025502",5211404,7515
7516,"CARTÓRIO DO REGISTRO CIVIL DE PESSOAS NATURAIS 3ª CIRCUNSCRICAO E TABELIONATO DE NOTAS","027151",5211503,7516
7517,"REGISTRO CIVIL DAS PESSOAS NATURAIS E TABELIONATO DE NOTAS","028043",5211909,7517
7518,"CARTÓRIO DE REGISTRO CIVIL E PESSOAS NATURAIS","025791",5212303,7518
7519,"CARTÓRIO DO REGISTRO CIVIL E PESSOAS NATURAIS","027227",5212808,7519
7520,"CARTÓRIO DE NOTAS DO 1º OFICIO E ANEXOS","025254",5215652,7520
7521,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","152819",5215652,7521
7522,"REGISTRO CIVIL DAS PESSOAS NATURAIS, INTERDICOES E TUTELAS","146803",5215801,7522
7523,"REGISTRO DE IMOVEIS, DE TITULOS E DOCUMENTOS, CIVIL DAS PESSOAS NATURAIS E CIVIL DAS PESSOAS JURIDICAS E DE INTERDICOES E TUTELAS","027474",5216304,7523
7524,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS, INTERDICOES, TUTELAS E TABELIONATO DE NOTAS","027102",5216809,7524
7525,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","025460",5217104,7525
7526,"CARTÓRIO DO REGISTRO CIVIL E TABELIONATO","027243",5218508,7526
7527,"CARTÓRIO DO REGISTRO CIVIL DE SANTA LUZIA DO NORTE","148841",2707909,7527
7528,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE FONTE BOA","004689",1300029,7528
7529,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE BERURI","142406",1300631,7529
7530,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE NHAMUNDA","142638",1303007,7530
7531,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006619",2900108,7531
7532,"IRARA-DIST.AGUA FRIA.SUB DIST.PATAIBA - REG. CIVIL C/ FUN.NOTARIAS","011221",2900405,7532
7533,"IRARA/DISTRITO DE AGUA FRIA - REGISTRO CIVIL C/FUN NOTARIAIS","011262",2900405,7533
7534,"RCPN/FUNC C/FUNC. NOTARIAIS","011650",2900900,7534
7535,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012500",2901700,7535
7536,"CARTÓRIO DE REGISTRO CIVIL CON FUNCOES NOTAREIS","006304",2902054,7536
7537,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS DO DISTRITO DE ARACATU - BA","008961",2902005,7537
7538,"ALAGOINHAS/DIST.ARAMARI-REGISTRO CIVIL","005470",2902203,7538
7539,"REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCOES NOTARIAIS","012625",2902302,7539
7540,"REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCOES NOTARIAIS","012617",2902302,7540
7541,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012179",2902500,7541
7542,"REGISTRO CIVIL C/FUNCOES NOTARIAIS","011841",2902708,7542
7543,"TJBA","015420",2903003,7543
7544,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012310",2903409,7544
7545,"REGISTRO CIVIL DAS PESSOAS NATURAIS","138123",2903805,7545
7546,"CARTÓRIO DE REGISTRO CIVIL 1º DISTRITO","149765",2700300,7546
7547,"CARTÓRIO DO REGISTRO CIVIL","149914",2701357,7547
7548,"CARTÓRIO DE REGISTRO CIVIL E NOTAS MARIA FERREIRA NETO","148718",2701506,7548
7549,"CARTÓRIO DO REGISTRO CIVIL E NOTAS DE PASSO DE CAMARAGIBE","149799",2706505,7549
7550,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS - LAFAYETE COUTINHO - BA","006189",2918704,7550
7551,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008904",2918753,7551
7552,"CARTÓRIO DE REGISTROS PUBLICOA","008235",2918803,7552
7553,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012351",2919108,7553
7554,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS","006072",2919504,7554
7555,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NATARIAIS","008748",2920452,7555
7556,"CARTÓRIO MARIA DOLORES","143685",2921807,7556
7557,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008862",2922052,7557
7558,"REGISTRO CIVIL COM FUNCOES NOTARIAIS","012039",2922102,7558
7559,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS - NOVA REDENCAO","006197",2922854,7559
7560,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008920",2923035,7560
7561,"REMEDIOS CARTÓRIO DO REGISTRO CIVIL E PAZ -CM- IBITIARA BAHIA","013466",2923035,7561
7562,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO DE NOTAS","007286",2924207,7562
7563,"REGISTRO CIVIL DAS PESSOAS NATURAIS","132092",2924306,7563
7564,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008805",2924652,7564
7565,"REGISTRO CIVIL DAS PESSOAS NATURAIS","140442",2924678,7565
7566,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAS COM  FUNCOES NOTARIAIS","006940",2925907,7566
7567,"REG CIVIL C/FUN NOTARIAIS - SEDE","011668",2925956,7567
7568,"REGISTRO CIVIL C/FUN NOTARIAIS - ARGOIM","011791",2925956,7568
7569,"CARTÓRIO DE REGISTRO CIVIL COM FUNCAO DE NOTAS","006015",2926657,7569
7570,"REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCOES NOTARIAIS","012609",2927309,7570
7571,"CARTÓRIO DO REGISTRO CIVIL C/ FUNCOES NOTARIAIS","008623",2927903,7571
7572,"IRARA/DIST SANTANOPOLIS-REG CIVIL C/FUN NOTARIAIS","011239",2928307,7572
7573,"IRARA/REGISTRO CIVIL C/ FUN NOTARIAIS","011288",2928307,7573
7574,"REG. CIVIL C/ FUNCOES NOTARIAIS - CAMPINHOS","133892",2928604,7574
7575,"CARTÓRIO REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCOES NOTARIAIS","010892",2928901,7575
7576,"BUERAREMA - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE JOSE DA VITORIA","143461",2929354,7576
7577,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCOES NOTARIAIS","006791",2929404,7577
7578,"TRIBUNAL DE JUSTICA","015438",2930774,7578
7579,"TEIXEIRA DE FREITAS - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE CACHOEIRA DO MATO","144493",2931350,7579
7580,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ CRISTOLANDIA","140988",2904605,7580
7581,"CARTÓRIO DO REGISTRO CIVIL E TALIONATO","009977",2904803,7581
7582,"CARTÓRIO DO REGISTRO CIVIL DE CAEM","009829",2905107,7582
7583,"REGISTRO CIVIL COM FUNCOES NOTARIAS - CAETANOS","138438",2905156,7583
7584,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008755",2905404,7584
7585,"REGISTRO CIVIL PESSOAS NATURAIS E PROTESTOS","012898",2905909,7585
7586,"CARTÓRIO DO REG. CIVIL E TABELIONATO","008482",2906204,7586
7587,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ PUXIM","139816",2906303,7587
7588,"REGISTRO PUBLICOS II","013425",2906709,7588
7589,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008813",2906899,7589
7590,"REG. CIVIL C/ FUNC NOTARIAIS - PETIM","134601",2907301,7590
14216,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE ACRELANDIA","153841",1200013,7671
14217,"SERVIÇO EXTRAJUDICIAL DE ASSIS BRASIL","153999",1200054,7672
14218,"SERVENTIA DE REGISTRO DE IMOVEIS DA COMARCA DE BRASILEIA-AC","001164",1200104,7673
14219,"SERVIÇO NOTARIAL E REGISTRAL DA COMARCA DE BRASILEIA","153817",1200104,7674
14220,"TABELIONATO DE NOTAS DA COMARCA DE BRASILEIA-AC","001545",1200104,7675
14221,"SERVENTIA DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIS DAS PESSOAS JURIDICAS DE BRASILEIA-AC","001362",1200104,7676
14222,"TABELIONATO DE PROTESTO DE TITULOS DE BRASILEIA-AC","001651",1200104,7677
14223,"CARTÓRIO BANDEIRA: SERVENTIAS EXTRAJUDICIAIS DA COMARCA DE BUJARI","154377",1200138,7678
14224,"SERVIÇOS EXTRAJUDICIAIS DE CAPIXABA","154393",1200179,7679
14225,"TABELIONATO DE PROTESTO DE TITULOS DE CRUZEIRO DO SUL","001669",1200203,7680
14226,"SERVENTIA DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIS DAS PESSOAS JURIDICAS DE CRUZEIRO DO SUL","001370",1200203,7681
14227,"SERVENTIA DE REGISTRO DE IMOVEIS DE CRUZEIRO DO SUL","001222",1200203,7682
14228,"TABELIONATO DE NOTAS DA COMARCA DE CRUZEIRO DO SUL","001552",1200203,7683
14229,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE EPITACIOLANDIA","153908",1200252,7684
14230,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE MANCIO LIMA","153924",1200336,7685
14231,"SERVENTIA DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIS DAS PESSOAS JURIDICAS DA COMARCA DE MANUEL URBANO","001339",1200344,7686
14232,"TABELIONATO DE NOTAS DA COMARCA DE MANUEL  URBANO","001560",1200344,7687
14233,"SERVENTIA DE REGISTRO DE IMOVEIS DA COMARCA DE MANUEL URBANO","001206",1200344,7688
14234,"CARTÓRIO REGISTRO DE PROTESTTO DE TITULOS CAMBIAIS DA COMARCA DE MANOEL URBANO","000810",1200344,7689
14235,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE PLACIDO DE CASTRO","153858",1200385,7690
14236,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE PORTO ACRE","153932",1200807,7691
14237,"1º TABELIONATO DE PROTESTO DE TITULOS DA COMARCA DE RIO BRANCO","154419",1200401,7692
14238,"1º OFICIO DO REGISTRO DE IMOVEIS DA COMARCA DE RIO BRANCO","000851",1200401,7597
14239,"2º TABELIONATO DE PROTESTO DE TITULOS DA COMARCA DE RIO BRANCO","154427",1200401,7598
14240,"OFICIO DO REGISTRO DE TITULOS E DOCUMENTOS E DAS PESSOAS JURIDICAS DA COMARCA DE RIO BRANCO","001313",1200401,7599
14241,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE RODRIGUES ALVES","153866",1200427,7600
14242,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE SENA MADUREIRA","153874",1200500,7601
14243,"SERVENTIA DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIS DAS PESSOAS JURIDICAS DE SENA MADUREIRA","001412",1200500,7602
14244,"SERVENTIA DE REGISTRO DE PROTESTO DE TITULOS CAMBIAIS DE SENA MADUREIRA","001271",1200500,7603
14245,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE SENA MADUREIRA","001131",1200500,7604
14246,"TABELIONATO DE NOTAS DA COMARCA DE SENA MADUREIRA","001586",1200500,7605
14247,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE SENADOR GUIOMARD","153882",1200450,7606
14248,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE TARAUACA","153890",1200609,7607
14249,"SERVENTIAS EXTRAJUDICIAL DA COMARCA DE XAPURI","153916",1200708,7608
14250,"CARTÓRIO NOTARIAL E REGISTRAL DO 1º OFICIO","003293",2700102,7609
14251,"CARTÓRIO DO 2º OFICIO DE ANADIA","002527",2700201,7610
14252,"CARTÓRIO DO 1º OFICIO","002477",2700201,7611
14253,"ALAGOAS SERVIÇOS DO 1º OFICIO REGISTRO DE IMOVEIS","002014",2700300,7612
14254,"CARTÓRIO DO 3º OFICIO","002535",2700300,7613
14255,"ALAGOAS CART. 2º OF. DE NOTAS","001933",2700300,7614
14256,"OFICIO DE NOTAS, PROTESTO TITULOS E DOCUMENTOS DE ATALAIA","003418",2700409,7615
14257,"CARTÓRIO DO 1º OFICIO DE REGISTRO GERAL DE IMOVEIS E NOTAS","002493",2700409,7616
14258,"SERVIÇO NOTARIAL E REGISTRAL","150532",2700706,7617
14259,"SERVIÇO NOTARIAL E REGISTRAL","150524",2700706,7618
14260,"SERVIÇO NOTARIAL E REGISTRAL","003780",2700706,7619
14261,"CARTÓRIO DE NOTAS E DO REGISTRO GERAL DE IMOVEIS","002097",2700805,7620
14262,"UNICO OFICIO NOTARIAL E REGISTRAL","004101",2701001,7621
14263,"CARTÓRIO DO UNICO OFICIO DE BRANQUINHA","003202",2701100,7622
14264,"CARTÓRIO LUIZ SOUTO NETO","003285",2701209,7623
14265,"CARTÓRIO DO UNICO OFICIO","003145",2701308,7624
14266,"UNICO OFICIO NOTARIAL E REGISTRAL","004093",2701407,7625
14267,"2º SERVIÇO NOTARIAL E PROTESTO DE LETRAS E TITULOS","001859",2701704,7626
14268,"ALAGOAS CARTÓRIO 1º OFICIO REG. DE IMOV. TITULOS","001958",2701704,7627
14269,"UNICO OFICIO DE COITE DO NOIA","004069",2702009,7628
14270,"SERVIÇO NOTARIAL E REGISTRAL DE COLONIA LEOPOLDINA","003863",2702108,7629
14271,"TABELIONATO DO UNICO OFICIO","004044",2702207,7630
14272,"CARTÓRIO 2 OFICIO DE NOTAS - CORURIPE","002055",2702306,7631
